cod_ibge,municipio,regional_idr,reg_idr_nome,meso_idr,ano,vbp_reais,producao_ton,area_ha
4119400,Piraí do Sul,04,Ponta Grossa,Centro Sul,2021,1509765357,642431,154319
4119509,Piraquara,02,Curitiba,Metropolitana e Litoral,2021,26547309,12230,13079
4119608,Pitanga,05,Pitanga,Centro,2021,971888063,537301,152083
4119657,Pitangueiras,12,Londrina,Norte,2021,178572041,64907,15725
4119707,Planaltina do Paraná,10,Paranavaí,Noroeste,2021,168942274,173549,30072
4119806,Planalto,16,Francisco Beltrão,Sudoeste,2021,421389481,247810,38155
4119905,Ponta Grossa,04,Ponta Grossa,Centro Sul,2021,1240517839,577618,202213
4119954,Pontal do Paraná,01,Paranaguá,Metropolitana e Litoral,2021,12825904,1510,15246
4120002,Porecatu,12,Londrina,Norte,2021,149727973,998939,20272
4120101,Porto Amazonas,02,Curitiba,Metropolitana e Litoral,2021,146222524,82720,19326
4120150,Porto Barreiro,21,Laranjeiras do Sul,Centro,2021,240467949,128892,37677
4120200,Porto Rico,10,Paranavaí,Noroeste,2021,119661948,21738,15756
4120309,Porto Vitória,03,União da Vitória,Centro Sul,2021,139244243,103709,15511
4120333,Prado Ferreira,12,Londrina,Norte,2021,124758421,210517,20766
4120358,Pranchita,16,Francisco Beltrão,Sudoeste,2021,322219233,131892,30647
4120408,Presidente Castelo Branco,11,Maringá,Noroeste,2021,256196602,244358,12155
4120507,Primeiro de Maio,12,Londrina,Norte,2021,386652942,120090,47263
4120606,Prudentópolis,07,Irati,Centro Sul,2021,1149227138,499924,138957
4120655,Quarto Centenário,19,Campo Mourão,Oeste,2021,624732476,237319,53890
4120705,Quatiguá,14,Santo Antonio da Platina,Norte,2021,198909500,237775,17148
4120804,Quatro Barras,02,Curitiba,Metropolitana e Litoral,2021,14062102,5771,13360
4120853,Quatro Pontes,18,Toledo,Oeste,2021,569995407,302111,18773
4120903,Quedas do Iguaçu,21,Laranjeiras do Sul,Centro,2021,565475193,285708,75222
4121000,Querência do Norte,10,Paranavaí,Noroeste,2021,381008519,240072,79165
4121109,Quinta do Sol,19,Campo Mourão,Oeste,2021,381948285,141287,45034
4121208,Quitandinha,02,Curitiba,Metropolitana e Litoral,2021,344564122,124639,29494
4121257,Ramilândia,17,Cascavel,Oeste,2021,206751403,95565,27312
4121307,Rancho Alegre,13,Cornélio Procópio,Norte,2021,135863849,57053,17965
4121356,Rancho Alegre D'Oeste,19,Campo Mourão,Oeste,2021,394602051,153789,39243
4121406,Realeza,16,Francisco Beltrão,Sudoeste,2021,555437121,239515,47279
4121505,Rebouças,07,Irati,Centro Sul,2021,566676734,250946,71171
4121604,Renascença,16,Francisco Beltrão,Sudoeste,2021,522933081,266732,58068
4121703,Reserva,04,Ponta Grossa,Centro Sul,2021,608678203,256327,155279
4121752,Reserva do Iguaçu,05,Guarapuava,Centro,2021,359719326,177816,46973
4121802,Ribeirão Claro,14,Santo Antonio da Platina,Norte,2021,376226734,467681,56569
4121901,Ribeirão do Pinhal,13,Cornélio Procópio,Norte,2021,228757892,110838,42824
4122008,Rio Azul,07,Irati,Centro Sul,2021,562815662,201016,71414
4122107,Rio Bom,20,Apucarana,Norte,2021,188874705,83857,22236
4122156,Rio Bonito do Iguaçu,21,Laranjeiras do Sul,Centro,2021,581312543,319707,75961
4122172,Rio Branco do Ivaí,06,Ivaiporã,Norte,2021,183207630,75231,35705
4122206,Rio Branco do Sul,02,Curitiba,Metropolitana e Litoral,2021,138100290,56612,45108
4122305,Rio Negro,02,Curitiba,Metropolitana e Litoral,2021,453711429,129622,35213
4122404,Rolândia,12,Londrina,Norte,2021,785927301,213197,60065
4122503,Roncador,19,Campo Mourão,Oeste,2021,763341349,315450,79774
4122602,Rondon,22,Cianorte,Noroeste,2021,244857371,764657,38578
4122651,Rosário do Ivaí,06,Ivaiporã,Norte,2021,159199700,77450,32509
4122701,Sabáudia,20,Apucarana,Norte,2021,325635333,68751,23789
4122800,Salgado Filho,16,Francisco Beltrão,Sudoeste,2021,285795614,159741,18626
4122909,Salto do Itararé,14,Santo Antonio da Platina,Norte,2021,154472109,123306,20808
4123006,Salto do Lontra,23,Dois Vizinhos,Sudoeste,2021,692171249,280298,35254
4123105,Santa Amélia,13,Cornélio Procópio,Norte,2021,83289209,38505,8231
4123204,Santa Cecília do Pavão,13,Cornélio Procópio,Norte,2021,85393155,36703,14302
4123303,Santa Cruz de Monte Castelo,10,Paranavaí,Noroeste,2021,282619461,106886,37600
4123402,Santa Fé,11,Maringá,Noroeste,2021,371276223,285392,29516
4123501,Santa Helena,18,Toledo,Oeste,2021,2056032690,655015,74636
4123600,Santa Inês,11,Maringá,Noroeste,2021,72694311,260875,10052
4123709,Santa Isabel do Ivaí,10,Paranavaí,Noroeste,2021,271244352,203382,29061
4123808,Santa Izabel do Oeste,16,Francisco Beltrão,Sudoeste,2021,714987806,277409,41531
4123824,Santa Lúcia,17,Cascavel,Oeste,2021,260634979,100771,19805
4123857,Santa Maria do Oeste,05,Pitanga,Centro,2021,397172633,238422,66450
4123907,Santa Mariana,13,Cornélio Procópio,Norte,2021,355720830,347950,47846
4123956,Santa Mônica,10,Paranavaí,Noroeste,2021,151547468,273236,23182
4124004,Santana do Itararé,14,Santo Antonio da Platina,Norte,2021,264503912,287473,32077
4124020,Santa Tereza do Oeste,17,Cascavel,Oeste,2021,412987126,198929,45719
4124053,Santa Terezinha de Itaipu,17,Cascavel,Oeste,2021,306426969,153762,38173
4124103,Santo Antônio da Platina,14,Santo Antonio da Platina,Norte,2021,668226064,684193,83748
4124202,Santo Antônio do Caiuá,10,Paranavaí,Noroeste,2021,89979613,124370,19925
4124301,Santo Antônio do Paraíso,13,Cornélio Procópio,Norte,2021,153755787,76994,18898
4124400,Santo Antônio do Sudoeste,16,Francisco Beltrão,Sudoeste,2021,793532629,241620,35167
4124509,Santo Inácio,11,Maringá,Noroeste,2021,230366607,927547,27067
4124608,São Carlos do Ivaí,10,Paranavaí,Noroeste,2021,126704731,641024,21003
4124707,São Jerônimo da Serra,13,Cornélio Procópio,Norte,2021,407168194,201574,82104
4124806,São João,15,Pato Branco,Sudoeste,2021,671011593,387288,62784
4124905,São João do Caiuá,10,Paranavaí,Noroeste,2021,160130187,181420,28560
4125001,São João do Ivaí,06,Ivaiporã,Norte,2021,344084350,178944,45403
4125100,São João do Triunfo,04,Ponta Grossa,Centro Sul,2021,381617951,94576,50993
4125209,São Jorge d'Oeste,23,Dois Vizinhos,Sudoeste,2021,581452314,290198,40690
4125308,São Jorge do Ivaí,11,Maringá,Noroeste,2021,562768531,212899,54445
4125357,São Jorge do Patrocínio,09,Umuarama,Noroeste,2021,163109482,91374,38694
4125407,São José da Boa Vista,14,Santo Antonio da Platina,Norte,2021,390326405,235995,43405
4125456,São José das Palmeiras,18,Toledo,Oeste,2021,187492517,108822,19837
4125506,São José dos Pinhais,02,Curitiba,Metropolitana e Litoral,2021,724418724,338367,72397
4125555,São Manoel do Paraná,22,Cianorte,Noroeste,2021,263120332,297606,9762
4125605,São Mateus do Sul,03,União da Vitória,Centro Sul,2021,855778302,407114,95576
4125704,São Miguel do Iguaçu,17,Cascavel,Oeste,2021,1608651598,592463,121462
4125753,São Pedro do Iguaçu,18,Toledo,Oeste,2021,437610009,200134,38668
4125803,São Pedro do Ivaí,06,Ivaiporã,Norte,2021,226750609,327904,30734
4125902,São Pedro do Paraná,10,Paranavaí,Noroeste,2021,125960429,136685,4641
4126009,São Sebastião da Amoreira,13,Cornélio Procópio,Norte,2021,240245047,162464,30653
4126108,São Tomé,22,Cianorte,Noroeste,2021,281995976,546497,17050
4126207,Sapopema,13,Cornélio Procópio,Norte,2021,165765253,97610,57910
4126256,Sarandi,11,Maringá,Noroeste,2021,126244496,51277,13578
4126272,Saudade do Iguaçu,15,Pato Branco,Sudoeste,2021,315957070,199323,17501
4126306,Sengés,04,Ponta Grossa,Centro Sul,2021,423577888,204182,139772
4126355,Serranópolis do Iguaçu,17,Cascavel,Oeste,2021,706100476,232084,57808
4126405,Sertaneja,13,Cornélio Procópio,Norte,2021,351341951,139839,46358
4126504,Sertanópolis,12,Londrina,Norte,2021,480558889,167947,65839
4126603,Siqueira Campos,14,Santo Antonio da Platina,Norte,2021,599008034,279402,29247
4126652,Sulina,15,Pato Branco,Sudoeste,2021,340839626,240219,24247
4126678,Tamarana,12,Londrina,Norte,2021,335744826,165682,37030
4126702,Tamboara,10,Paranavaí,Noroeste,2021,128112272,437038,18363
4126801,Tapejara,22,Cianorte,Noroeste,2021,240389027,805651,48294
4126900,Tapira,09,Umuarama,Noroeste,2021,228025662,340625,35438
4127007,Teixeira Soares,07,Irati,Centro Sul,2021,905327392,426000,106658
4127106,Telêmaco Borba,04,Ponta Grossa,Centro Sul,2021,293289251,125587,130005
4127205,Terra Boa,19,Campo Mourão,Oeste,2021,634055143,646989,34700
4127304,Terra Rica,10,Paranavaí,Noroeste,2021,307929311,599366,50919
4127403,Terra Roxa,18,Toledo,Oeste,2021,999332807,420821,124273
4127502,Tibagi,04,Ponta Grossa,Centro Sul,2021,1903905779,980283,327650
4127601,Tijucas do Sul,02,Curitiba,Metropolitana e Litoral,2021,228006129,106544,63479
4127700,Toledo,18,Toledo,Oeste,2021,4371243692,1445164,158888
4127809,Tomazina,14,Santo Antonio da Platina,Norte,2021,506596852,230023,51991
4127858,Três Barras do Paraná,17,Cascavel,Oeste,2021,750025717,330578,64858
4127882,Tunas do Paraná,02,Curitiba,Metropolitana e Litoral,2021,101740008,36688,27436
4127908,Tuneiras do Oeste,22,Cianorte,Noroeste,2021,417260481,839227,67650
4127957,Tupãssi,18,Toledo,Oeste,2021,648116810,208168,50157
4127965,Turvo,05,Guarapuava,Centro,2021,419973241,241811,58625
4128005,Ubiratã,19,Campo Mourão,Oeste,2021,1579180145,513004,112121
4128104,Umuarama,09,Umuarama,Noroeste,2021,734093769,733972,101773
4128203,União da Vitória,03,União da Vitória,Centro Sul,2021,223998893,108784,34069
4128302,Uniflor,11,Maringá,Noroeste,2021,121681833,128728,11490
4128401,Uraí,13,Cornélio Procópio,Norte,2021,179207215,79030,24855
4128500,Wenceslau Braz,14,Santo Antonio da Platina,Norte,2021,402043066,188747,48891
4128534,Ventania,04,Ponta Grossa,Centro Sul,2021,389183997,194810,100163
4128559,Vera Cruz do Oeste,17,Cascavel,Oeste,2021,577272215,279538,49277
4128609,Verê,16,Francisco Beltrão,Sudoeste,2021,621130845,303870,43796
4128625,Alto Paraíso,09,Umuarama,Noroeste,2021,316459458,98422,77978
4128633,Doutor Ulysses,02,Curitiba,Metropolitana e Litoral,2021,264416922,145633,35325
4128658,Virmond,21,Laranjeiras do Sul,Centro,2021,186248895,94280,23698
4128708,Vitorino,15,Pato Branco,Sudoeste,2021,446492584,258308,53481
4128807,Xambrê,09,Umuarama,Noroeste,2021,172737906,176617,31870
4100103,Abatiá,13,Cornélio Procópio,Norte,2022,288965330,133839,30786
4100202,Adrianópolis,02,Curitiba,Metropolitana e Litoral,2022,206959383,73498,40537
4100301,Agudos do Sul,02,Curitiba,Metropolitana e Litoral,2022,175879875,62134,13841
4100400,Almirante Tamandaré,02,Curitiba,Metropolitana e Litoral,2022,112853208,39341,3624
4100459,Altamira do Paraná,19,Campo Mourão,Oeste,2022,155547952,39573,38130
4100509,Altônia,09,Umuarama,Noroeste,2022,413922278,215384,73123
4100608,Alto Paraná,10,Paranavaí,Noroeste,2022,495414916,471511,37589
4100707,Alto Piquiri,09,Umuarama,Noroeste,2022,296139437,156943,66849
4100806,Alvorada do Sul,12,Londrina,Norte,2022,346811789,258068,48331
4100905,Amaporã,10,Paranavaí,Noroeste,2022,246220955,575106,42954
4101002,Ampére,16,Francisco Beltrão,Sudoeste,2022,448434094,229242,32378
4101051,Anahy,17,Cascavel,Oeste,2022,169404319,58397,15489
4101101,Andirá,13,Cornélio Procópio,Norte,2022,319705671,546600,31822
4101150,Ângulo,11,Maringá,Noroeste,2022,216681739,80327,17065
4101200,Antonina,01,Paranaguá,Metropolitana e Litoral,2022,40525474,17636,1211
4101309,Antônio Olinto,03,União da Vitória,Centro Sul,2022,408775752,131739,41457
4101408,Apucarana,20,Apucarana,Norte,2022,804313810,210208,61888
4101507,Arapongas,20,Apucarana,Norte,2022,701069841,206167,48547
4101606,Arapoti,04,Ponta Grossa,Centro Sul,2022,1427457364,879216,162627
4101655,Arapuã,06,Ivaiporã,Norte,2022,175822759,100228,31503
4101705,Araruna,19,Campo Mourão,Oeste,2022,428784166,241682,67344
4101804,Araucária,02,Curitiba,Metropolitana e Litoral,2022,624435078,272172,55329
4101853,Ariranha do Ivaí,06,Ivaiporã,Norte,2022,192728836,119418,35357
4101903,Assaí,13,Cornélio Procópio,Norte,2022,449909237,228674,64519
4102000,Assis Chateaubriand,18,Toledo,Oeste,2022,1754033042,624687,147331
4102109,Astorga,11,Maringá,Noroeste,2022,1178874735,450185,68586
4102208,Atalaia,11,Maringá,Noroeste,2022,188766812,125462,18074
4102307,Balsa Nova,02,Curitiba,Metropolitana e Litoral,2022,317532351,106974,39463
4102406,Bandeirantes,13,Cornélio Procópio,Norte,2022,471208874,924074,56590
4102505,Barbosa Ferraz,19,Campo Mourão,Oeste,2022,179415022,73671,65326
4102604,Barracão,16,Francisco Beltrão,Sudoeste,2022,185366857,107525,12736
4102703,Barra do Jacaré,14,Santo Antonio da Platina,Norte,2022,296666890,326793,14484
4102752,Bela Vista da Caroba,16,Francisco Beltrão,Sudoeste,2022,132379291,91681,17521
4102802,Bela Vista do Paraíso,12,Londrina,Norte,2022,306781978,148957,38148
4102901,Bituruna,03,União da Vitória,Centro Sul,2022,666609972,266207,81378
4103008,Boa Esperança,19,Campo Mourão,Oeste,2022,292762173,165131,47767
4103024,Boa Esperança do Iguaçu,23,Dois Vizinhos,Sudoeste,2022,246565929,81657,19368
4103040,Boa Ventura de São Roque,05,Pitanga,Centro,2022,454903938,229676,67002
4103057,Boa Vista da Aparecida,17,Cascavel,Oeste,2022,179141071,92631,30234
4103107,Bocaiúva do Sul,02,Curitiba,Metropolitana e Litoral,2022,152669717,47547,76840
4103156,Bom Jesus do Sul,16,Francisco Beltrão,Sudoeste,2022,192346646,127766,19316
4103206,Bom Sucesso,20,Apucarana,Norte,2022,413521292,558492,31516
4103222,Bom Sucesso do Sul,15,Pato Branco,Sudoeste,2022,385327406,171083,38191
4103305,Borrazópolis,06,Ivaiporã,Norte,2022,234729650,78141,39459
4103354,Braganey,17,Cascavel,Oeste,2022,308386221,175122,53383
4103370,Brasilândia do Sul,09,Umuarama,Noroeste,2022,161616405,107676,49598
4103404,Cafeara,12,Londrina,Norte,2022,223906941,322059,17562
4103453,Cafelândia,17,Cascavel,Oeste,2022,1151866106,331718,50490
4103479,Cafezal do Sul,09,Umuarama,Noroeste,2022,261534757,100783,45293
4103503,Califórnia,20,Apucarana,Norte,2022,193094029,67990,18623
4103602,Cambará,14,Santo Antonio da Platina,Norte,2022,486167282,1283481,48072
4103701,Cambé,12,Londrina,Norte,2022,684379125,338089,73324
4103800,Cambira,20,Apucarana,Norte,2022,287260968,121546,20156
4103909,Campina da Lagoa,19,Campo Mourão,Oeste,2022,717742059,311227,103290
4103958,Campina do Simão,05,Guarapuava,Centro,2022,312528106,131387,35113
4104006,Campina Grande do Sul,02,Curitiba,Metropolitana e Litoral,2022,66245084,20039,47178
4104055,Campo Bonito,17,Cascavel,Oeste,2022,389831318,198437,62205
4104105,Campo do Tenente,02,Curitiba,Metropolitana e Litoral,2022,276710954,93991,26491
4104204,Campo Largo,02,Curitiba,Metropolitana e Litoral,2022,466592454,165478,49898
4104253,Campo Magro,02,Curitiba,Metropolitana e Litoral,2022,204372354,77019,14371
4104303,Campo Mourão,19,Campo Mourão,Oeste,2022,858638209,352907,111780
4104402,Cândido de Abreu,06,Pitanga,Centro,2022,555649779,251106,105935
4104428,Candói,05,Guarapuava,Centro,2022,1157234378,486564,128275
4104451,Cantagalo,05,Guarapuava,Centro,2022,392531961,163851,52806
4104501,Capanema,16,Francisco Beltrão,Sudoeste,2022,693315637,325323,46813
4104600,Capitão Leônidas Marques,17,Cascavel,Oeste,2022,416795695,149226,34818
4104659,Carambeí,04,Ponta Grossa,Centro Sul,2022,2245739925,1303416,104190
4104709,Carlópolis,14,Santo Antonio da Platina,Norte,2022,509815173,209450,29496
4104808,Cascavel,17,Cascavel,Oeste,2022,3198711182,1571273,310234
4104907,Castro,04,Ponta Grossa,Centro Sul,2022,4152524327,2925615,309721
4105003,Catanduvas,17,Cascavel,Oeste,2022,563853591,299569,80447
4105102,Centenário do Sul,12,Londrina,Norte,2022,307863320,639068,41227
4105201,Cerro Azul,02,Curitiba,Metropolitana e Litoral,2022,689720719,320226,70067
4105300,Céu Azul,17,Cascavel,Oeste,2022,663294554,257999,136277
4105409,Chopinzinho,15,Pato Branco,Sudoeste,2022,947107361,564874,131149
4105508,Cianorte,22,Cianorte,Noroeste,2022,1262332305,1138430,63091
4105607,Cidade Gaúcha,22,Cianorte,Noroeste,2022,225386842,472623,36862
4105706,Clevelândia,15,Pato Branco,Sudoeste,2022,674364410,296895,109441
4105805,Colombo,02,Curitiba,Metropolitana e Litoral,2022,346272695,98829,13147
4105904,Colorado,11,Maringá,Noroeste,2022,358190781,1283148,33091
4106001,Congonhinhas,13,Cornélio Procópio,Norte,2022,507408857,203563,60567
4106100,Conselheiro Mairinck,14,Santo Antonio da Platina,Norte,2022,308832462,256122,30097
4106209,Contenda,02,Curitiba,Metropolitana e Litoral,2022,498545322,217671,43309
4106308,Corbélia,17,Cascavel,Oeste,2022,923181518,406759,90113
4106407,Cornélio Procópio,13,Cornélio Procópio,Norte,2022,506417035,416668,84026
4106456,Coronel Domingos Soares,15,Pato Branco,Sudoeste,2022,380912458,152123,156960
4106506,Coronel Vivida,15,Pato Branco,Sudoeste,2022,931428481,539207,91187
4106555,Corumbataí do Sul,19,Campo Mourão,Oeste,2022,112757371,29596,16206
4106571,Cruzeiro do Iguaçu,23,Dois Vizinhos,Sudoeste,2022,404178592,86783,17983
4106605,Cruzeiro do Oeste,09,Umuarama,Noroeste,2022,428647243,624932,64678
4106704,Cruzeiro do Sul,10,Paranavaí,Noroeste,2022,237845042,467970,26929
4106803,Cruz Machado,03,União da Vitória,Centro Sul,2022,860440946,321471,68957
4106852,Cruzmaltina,06,Ivaiporã,Norte,2022,388098740,100276,32018
4106902,Curitiba,02,Curitiba,Metropolitana e Litoral,2022,14770217,3099,7579
4107009,Curiúva,14,Santo Antonio da Platina,Norte,2022,316457673,139277,50139
4107108,Diamante do Norte,10,Paranavaí,Noroeste,2022,148336134,177427,25385
4107124,Diamante do Sul,21,Laranjeiras do Sul,Centro,2022,113515249,41462,33298
4107157,Diamante d'Oeste,17,Cascavel,Oeste,2022,215912798,72519,34874
4107207,Dois Vizinhos,23,Dois Vizinhos,Sudoeste,2022,2007296918,537957,61133
4107256,Douradina,09,Umuarama,Noroeste,2022,256455599,185729,38043
4107306,Doutor Camargo,11,Maringá,Noroeste,2022,124954232,57541,19656
4107405,Enéas Marques,16,Francisco Beltrão,Sudoeste,2022,641573346,256666,19394
4107504,Engenheiro Beltrão,19,Campo Mourão,Oeste,2022,403144956,235027,80976
4107520,Esperança Nova,09,Umuarama,Noroeste,2022,212040125,79794,13973
4107538,Entre Rios do Oeste,18,Toledo,Oeste,2022,493024249,250533,13893
4107546,Espigão Alto do Iguaçu,21,Laranjeiras do Sul,Centro,2022,241861404,122976,38135
4107553,Farol,19,Campo Mourão,Oeste,2022,261469779,130374,49927
4107603,Faxinal,06,Ivaiporã,Norte,2022,410629997,168236,59793
4107652,Fazenda Rio Grande,02,Curitiba,Metropolitana e Litoral,2022,78608268,26167,9185
4107702,Fênix,19,Campo Mourão,Oeste,2022,179487265,103012,36890
4107736,Fernandes Pinheiro,07,Irati,Centro Sul,2022,441699216,163442,50206
4107751,Figueira,14,Santo Antonio da Platina,Norte,2022,69369724,33327,12757
4107801,Floraí,11,Maringá,Noroeste,2022,223861232,177114,29167
4107850,Flor da Serra do Sul,16,Francisco Beltrão,Sudoeste,2022,296956981,136795,20193
4107900,Floresta,11,Maringá,Noroeste,2022,118103952,70587,25961
4108007,Florestópolis,12,Londrina,Norte,2022,203124474,445491,26338
4108106,Flórida,11,Maringá,Noroeste,2022,74486610,96927,11399
4108205,Formosa do Oeste,18,Toledo,Oeste,2022,626734141,161870,35371
4108304,Foz do Iguaçu,17,Cascavel,Oeste,2022,176186091,99748,36997
4108320,Francisco Alves,09,Umuarama,Noroeste,2022,326084012,174405,48266
4108403,Francisco Beltrão,16,Francisco Beltrão,Sudoeste,2022,1560334223,654594,67243
4108452,Foz do Jordão,05,Guarapuava,Centro,2022,238964198,122076,28544
4108502,General Carneiro,03,União da Vitória,Centro Sul,2022,1048717677,254125,47780
4108551,Godoy Moreira,06,Ivaiporã,Norte,2022,140423959,55117,20486
4108601,Goioerê,19,Campo Mourão,Oeste,2022,803001940,251052,76002
4108650,Goioxim,05,Guarapuava,Centro,2022,493274439,196154,62756
4108700,Grandes Rios,06,Ivaiporã,Norte,2022,182533075,61632,32150
4108809,Guaíra,18,Toledo,Oeste,2022,344695669,190072,75688
4108908,Guairaçá,10,Paranavaí,Noroeste,2022,349259238,697705,43572
4108957,Guamiranga,07,Irati,Centro Sul,2022,291572095,80851,30829
4109005,Guapirama,14,Santo Antonio da Platina,Norte,2022,444154371,230891,24857
4109104,Guaporema,22,Cianorte,Noroeste,2022,188441338,385747,16561
4109203,Guaraci,12,Londrina,Norte,2022,479385145,378688,22475
4109302,Guaraniaçu,21,Laranjeiras do Sul,Centro,2022,693076455,315181,142415
4109401,Guarapuava,05,Guarapuava,Centro,2022,2664212533,1092786,217488
4109500,Guaraqueçaba,01,Paranaguá,Metropolitana e Litoral,2022,60340124,19090,1327
4109609,Guaratuba,01,Paranaguá,Metropolitana e Litoral,2022,178286548,70115,5514
4109658,Honório Serpa,15,Pato Branco,Sudoeste,2022,497829779,314616,69460
4109708,Ibaiti,14,Santo Antonio da Platina,Norte,2022,756868127,510201,77453
4109757,Ibema,17,Cascavel,Oeste,2022,149643693,64152,21104
4109807,Ibiporã,12,Londrina,Norte,2022,311690571,148818,37610
4109906,Icaraíma,09,Umuarama,Noroeste,2022,376958706,445562,56427
4110003,Iguaraçu,11,Maringá,Noroeste,2022,352410180,150607,22770
4110052,Iguatu,17,Cascavel,Oeste,2022,129653850,53555,15130
4110078,Imbaú,04,Ponta Grossa,Centro Sul,2022,106327807,32677,32133
4110102,Imbituva,07,Irati,Centro Sul,2022,854079361,290827,98800
4110201,Inácio Martins,07,Irati,Centro Sul,2022,492122151,156800,96458
4110300,Inajá,10,Paranavaí,Noroeste,2022,54248071,181254,13314
4110409,Indianópolis,22,Cianorte,Noroeste,2022,247624862,144866,12297
4110508,Ipiranga,04,Ponta Grossa,Centro Sul,2022,837509329,282620,104156
4110607,Iporã,09,Umuarama,Noroeste,2022,603328705,200054,73930
4110656,Iracema do Oeste,18,Toledo,Oeste,2022,126345256,43147,14350
4110706,Irati,07,Irati,Centro Sul,2022,1061367867,390130,125039
4110805,Iretama,19,Campo Mourão,Oeste,2022,364238321,131076,60882
4110904,Itaguajé,11,Maringá,Noroeste,2022,175060184,281984,13841
4110953,Itaipulândia,17,Cascavel,Oeste,2022,812950255,229028,28884
4111001,Itambaracá,13,Cornélio Procópio,Norte,2022,173990272,261703,29019
4111100,Itambé,11,Maringá,Noroeste,2022,177719300,123473,40518
4111209,Itapejara d'Oeste,15,Pato Branco,Sudoeste,2022,564356793,182967,42392
4111258,Itaperuçu,02,Curitiba,Metropolitana e Litoral,2022,132127537,51190,23266
4111308,Itaúna do Sul,10,Paranavaí,Noroeste,2022,98842039,247196,10361
4111407,Ivaí,04,Ponta Grossa,Centro Sul,2022,433669914,169808,69076
4111506,Ivaiporã,06,Ivaiporã,Norte,2022,335568364,169211,54960
4111555,Ivaté,09,Umuarama,Noroeste,2022,136983801,387370,27140
4111605,Ivatuba,11,Maringá,Noroeste,2022,77367053,44518,16669
4111704,Jaboti,14,Santo Antonio da Platina,Norte,2022,215853844,95523,15258
4111803,Jacarezinho,14,Santo Antonio da Platina,Norte,2022,655169204,1844852,57193
4111902,Jaguapitã,12,Londrina,Norte,2022,687961999,718214,52480
4112009,Jaguariaíva,04,Ponta Grossa,Centro Sul,2022,905867160,400633,147042
4112108,Jandaia do Sul,20,Apucarana,Norte,2022,328343904,212590,15654
4112207,Janiópolis,19,Campo Mourão,Oeste,2022,291262452,160915,49358
4112306,Japira,14,Santo Antonio da Platina,Norte,2022,383072724,119652,18285
4112405,Japurá,22,Cianorte,Noroeste,2022,220064727,132094,22561
4112504,Jardim Alegre,06,Ivaiporã,Norte,2022,254969886,115743,43048
4112603,Jardim Olinda,10,Paranavaí,Noroeste,2022,91299098,139104,9525
4112702,Jataizinho,13,Cornélio Procópio,Norte,2022,202690400,65884,23476
4112751,Jesuítas,18,Toledo,Oeste,2022,648736484,181023,34404
4112801,Joaquim Távora,14,Santo Antonio da Platina,Norte,2022,461638583,216952,27700
4112900,Jundiaí do Sul,14,Santo Antonio da Platina,Norte,2022,243176660,136789,30191
4112959,Juranda,19,Campo Mourão,Oeste,2022,370504419,207373,62723
4113007,Jussara,22,Cianorte,Noroeste,2022,260073160,369236,30780
4113106,Kaloré,20,Apucarana,Norte,2022,146020866,72654,31364
4113205,Lapa,02,Curitiba,Metropolitana e Litoral,2022,1559056818,542040,133698
4113254,Laranjal,05,Pitanga,Centro,2022,207033744,58802,50344
4113304,Laranjeiras do Sul,21,Laranjeiras do Sul,Centro,2022,569239778,330396,72200
4113403,Leópolis,13,Cornélio Procópio,Norte,2022,286804475,140780,53118
4113429,Lidianópolis,06,Ivaiporã,Norte,2022,125590013,50079,20508
4113452,Lindoeste,17,Cascavel,Oeste,2022,298827538,111570,45272
4113502,Loanda,10,Paranavaí,Noroeste,2022,442623218,528493,66314
4113601,Lobato,11,Maringá,Noroeste,2022,303142297,694627,27306
4113700,Londrina,12,Londrina,Norte,2022,1561839560,695308,173138
4113734,Luiziana,19,Campo Mourão,Oeste,2022,686226583,353933,137488
4113759,Lunardelli,06,Ivaiporã,Norte,2022,142464894,50956,19643
4113809,Lupionópolis,12,Londrina,Norte,2022,97168102,111884,15822
4113908,Mallet,07,Irati,Centro Sul,2022,483048061,165318,88779
4114005,Mamborê,19,Campo Mourão,Oeste,2022,910984281,462549,128506
4114104,Mandaguaçu,11,Maringá,Noroeste,2022,464458508,477253,32305
4114203,Mandaguari,11,Maringá,Noroeste,2022,612547916,164182,37859
4114302,Mandirituba,02,Curitiba,Metropolitana e Litoral,2022,256328468,72586,35229
4114351,Manfrinópolis,16,Francisco Beltrão,Sudoeste,2022,249750475,119305,15631
4114401,Mangueirinha,15,Pato Branco,Sudoeste,2022,1027194667,590823,150894
4114500,Manoel Ribas,06,Pitanga,Centro,2022,655359569,359341,94135
4114609,Marechal Cândido Rondon,18,Toledo,Oeste,2022,2042885535,997874,86046
4114708,Maria Helena,09,Umuarama,Noroeste,2022,272646646,222470,39476
4114807,Marialva,11,Maringá,Noroeste,2022,522212442,186275,62797
4114906,Marilândia do Sul,20,Apucarana,Norte,2022,689411655,307474,56417
4115002,Marilena,10,Paranavaí,Noroeste,2022,231534956,342333,18179
4115101,Mariluz,09,Umuarama,Noroeste,2022,238990673,199923,57314
4115200,Maringá,11,Maringá,Noroeste,2022,282219478,185121,54729
4115309,Mariópolis,15,Pato Branco,Sudoeste,2022,385742910,134666,36765
4115358,Maripá,18,Toledo,Oeste,2022,745454545,265299,45141
4115408,Marmeleiro,16,Francisco Beltrão,Sudoeste,2022,586526793,316940,47140
